circuit D
t	Ve	Vs
4.36178e-007	0.763333	0.141183
4.36278e-007	0.75926	0.141794
4.36378e-007	0.755156	0.142401
4.36478e-007	0.751023	0.143002
4.36578e-007	0.74686	0.143598
4.36678e-007	0.742667	0.144188
4.36778e-007	0.738446	0.144773
4.36878e-007	0.734195	0.145353
4.36978e-007	0.729915	0.145927
4.37078e-007	0.725606	0.146496
4.37178e-007	0.721269	0.147059
4.37278e-007	0.716903	0.147616
4.37378e-007	0.712509	0.148168
4.37478e-007	0.708087	0.148715
4.37578e-007	0.703637	0.149255
4.37678e-007	0.699159	0.14979
4.37778e-007	0.694654	0.15032
4.37878e-007	0.690121	0.150844
4.37978e-007	0.685561	0.151362
4.38078e-007	0.680974	0.151874
4.38178e-007	0.676359	0.15238
4.38278e-007	0.671719	0.152881
4.38378e-007	0.667051	0.153376
4.38478e-007	0.662358	0.153865
4.38578e-007	0.657638	0.154348
4.38678e-007	0.652892	0.154826
4.38778e-007	0.648121	0.155297
4.38878e-007	0.643324	0.155763
4.38978e-007	0.638501	0.156222
4.39078e-007	0.633654	0.156676
4.39178e-007	0.628781	0.157124
4.39278e-007	0.623884	0.157565
4.39378e-007	0.618962	0.158001
4.39478e-007	0.614015	0.158431
4.39578e-007	0.609044	0.158854
4.39678e-007	0.60405	0.159272
4.39778e-007	0.599031	0.159683
4.39878e-007	0.593989	0.160088
4.39978e-007	0.588923	0.160488
4.40078e-007	0.583834	0.160881
4.40178e-007	0.578722	0.161267
4.40278e-007	0.573587	0.161648
4.40378e-007	0.56843	0.162022
4.40478e-007	0.56325	0.162391
4.40578e-007	0.558048	0.162752
4.40678e-007	0.552823	0.163108
4.40778e-007	0.547577	0.163458
4.40877e-007	0.54231	0.163801
4.40977e-007	0.537021	0.164137
4.41077e-007	0.531711	0.164468
4.41177e-007	0.526379	0.164792
4.41277e-007	0.521028	0.16511
4.41377e-007	0.515655	0.165421
4.41477e-007	0.510262	0.165726
4.41577e-007	0.504849	0.166025
4.41677e-007	0.499416	0.166317
4.41777e-007	0.493963	0.166603
4.41877e-007	0.488491	0.166882
4.41977e-007	0.483	0.167155
4.42077e-007	0.477489	0.167422
4.42177e-007	0.47196	0.167681
4.42277e-007	0.466412	0.167935
4.42377e-007	0.460846	0.168182
4.42477e-007	0.455261	0.168422
4.42577e-007	0.449659	0.168656
4.42677e-007	0.444038	0.168883
4.42777e-007	0.4384	0.169104
4.42877e-007	0.432745	0.169318
4.42977e-007	0.427073	0.169526
4.43077e-007	0.421384	0.169727
4.43177e-007	0.415678	0.169921
4.43277e-007	0.409956	0.170109
4.43377e-007	0.404218	0.17029
4.43477e-007	0.398464	0.170465
4.43577e-007	0.392694	0.170633
4.43677e-007	0.386908	0.170794
4.43777e-007	0.381108	0.170948
4.43877e-007	0.375292	0.171096
4.43977e-007	0.369461	0.171238
4.44077e-007	0.363616	0.171372
4.44177e-007	0.357757	0.1715
4.44277e-007	0.351883	0.171621
4.44377e-007	0.345996	0.171736
4.44477e-007	0.340094	0.171843
4.44577e-007	0.33418	0.171944
4.44677e-007	0.328252	0.172038
4.44777e-007	0.322311	0.172126
4.44877e-007	0.316358	0.172207
4.44977e-007	0.310392	0.172281
4.45077e-007	0.304414	0.172348
4.45177e-007	0.298424	0.172409
4.45277e-007	0.292422	0.172462
4.45377e-007	0.286408	0.172509
4.45477e-007	0.280383	0.17255
4.45577e-007	0.274347	0.172583
4.45677e-007	0.268301	0.17261
4.45777e-007	0.262243	0.17263
4.45877e-007	0.256176	0.172643
4.45977e-007	0.250098	0.172649
4.46077e-007	0.24401	0.172648
4.46177e-007	0.237913	0.172641
4.46277e-007	0.231806	0.172627
4.46377e-007	0.22569	0.172606
4.46477e-007	0.219566	0.172578
4.46577e-007	0.213432	0.172544
4.46677e-007	0.20729	0.172503
4.46777e-007	0.20114	0.172454
4.46877e-007	0.194983	0.172399
4.46977e-007	0.188817	0.172338
4.47077e-007	0.182644	0.172269
4.47177e-007	0.176464	0.172194
4.47277e-007	0.170276	0.172112
4.47377e-007	0.164082	0.172023
4.47477e-007	0.157882	0.171927
4.47577e-007	0.151675	0.171824
4.47677e-007	0.145462	0.171715
4.47777e-007	0.139244	0.171599
4.47877e-007	0.13302	0.171476
4.47977e-007	0.126791	0.171346
4.48077e-007	0.120557	0.171209
4.48177e-007	0.114318	0.171066
4.48277e-007	0.108074	0.170916
4.48377e-007	0.101827	0.170759
4.48477e-007	0.0955751	0.170595
4.48577e-007	0.0893196	0.170424
4.48677e-007	0.0830606	0.170247
4.48777e-007	0.0767983	0.170063
4.48877e-007	0.0705329	0.169872
4.48976e-007	0.0642648	0.169674
4.49076e-007	0.0579942	0.16947
4.49176e-007	0.0517213	0.169259
4.49276e-007	0.0454463	0.169041
4.49376e-007	0.0391695	0.168816
4.49476e-007	0.0328912	0.168585
4.49576e-007	0.0266116	0.168347
4.49676e-007	0.0203309	0.168102
4.49776e-007	0.0140495	0.167851
4.49876e-007	0.00776743	0.167592
4.49976e-007	0.00148511	0.167328
4.50076e-007	-0.00479728	0.167056
4.50176e-007	-0.0110795	0.166778
4.50276e-007	-0.0173612	0.166493
4.50376e-007	-0.0236423	0.166201
4.50476e-007	-0.0299224	0.165903
4.50576e-007	-0.0362014	0.165598
4.50676e-007	-0.0424789	0.165286
4.50776e-007	-0.0487548	0.164968
4.50876e-007	-0.0550287	0.164643
4.50976e-007	-0.0613005	0.164312
4.51076e-007	-0.0675698	0.163974
4.51176e-007	-0.0738365	0.16363
4.51276e-007	-0.0801002	0.163278
4.51376e-007	-0.0863608	0.162921
4.51476e-007	-0.092618	0.162556
4.51576e-007	-0.0988716	0.162186
4.51676e-007	-0.105121	0.161808
4.51776e-007	-0.111367	0.161424
4.51876e-007	-0.117608	0.161034
4.51976e-007	-0.123844	0.160637
4.52076e-007	-0.130076	0.160234
4.52176e-007	-0.136302	0.159824
4.52276e-007	-0.142523	0.159408
4.52376e-007	-0.148739	0.158985
4.52476e-007	-0.154948	0.158556
4.52576e-007	-0.161152	0.158121
4.52676e-007	-0.167349	0.157679
4.52776e-007	-0.173539	0.157231
4.52876e-007	-0.179723	0.156776
4.52976e-007	-0.185899	0.156315
4.53076e-007	-0.192068	0.155848
4.53176e-007	-0.19823	0.155374
4.53276e-007	-0.204384	0.154894
4.53376e-007	-0.21053	0.154408
4.53476e-007	-0.216667	0.153916
4.53576e-007	-0.222796	0.153417
4.53676e-007	-0.228916	0.152912
4.53776e-007	-0.235027	0.152401
4.53876e-007	-0.241129	0.151883
4.53976e-007	-0.247221	0.15136
4.54076e-007	-0.253303	0.15083
4.54176e-007	-0.259376	0.150294
4.54276e-007	-0.265438	0.149753
4.54376e-007	-0.27149	0.149205
4.54476e-007	-0.277531	0.14865
4.54576e-007	-0.283561	0.14809
4.54676e-007	-0.28958	0.147524
4.54776e-007	-0.295587	0.146952
4.54876e-007	-0.301583	0.146374
4.54976e-007	-0.307567	0.145789
4.55076e-007	-0.313539	0.145199
4.55176e-007	-0.319498	0.144603
4.55276e-007	-0.325445	0.144001
4.55376e-007	-0.331379	0.143393
4.55476e-007	-0.3373	0.142779
4.55576e-007	-0.343207	0.142159
4.55676e-007	-0.349101	0.141534
4.55776e-007	-0.354982	0.140903
4.55876e-007	-0.360848	0.140265
4.55976e-007	-0.3667	0.139623
4.56076e-007	-0.372537	0.138974
4.56176e-007	-0.37836	0.13832
4.56276e-007	-0.384168	0.13766
4.56376e-007	-0.389961	0.136994
4.56476e-007	-0.395738	0.136323
4.56576e-007	-0.4015	0.135646
4.56676e-007	-0.407245	0.134963
4.56776e-007	-0.412975	0.134275
4.56876e-007	-0.418689	0.133581
4.56975e-007	-0.424386	0.132882
4.57075e-007	-0.430066	0.132177
4.57175e-007	-0.435729	0.131467
4.57275e-007	-0.441375	0.130751
4.57375e-007	-0.447004	0.13003
4.57475e-007	-0.452615	0.129304
4.57575e-007	-0.458208	0.128572
4.57675e-007	-0.463783	0.127835
4.57775e-007	-0.469339	0.127092
4.57875e-007	-0.474878	0.126344
4.57975e-007	-0.480397	0.125591
4.58075e-007	-0.485897	0.124833
4.58175e-007	-0.491379	0.124069
4.58275e-007	-0.496841	0.123301
4.58375e-007	-0.502283	0.122527
4.58475e-007	-0.507705	0.121748
4.58575e-007	-0.513108	0.120964
4.58675e-007	-0.51849	0.120175
4.58775e-007	-0.523852	0.119381
4.58875e-007	-0.529193	0.118582
4.58975e-007	-0.534513	0.117777
4.59075e-007	-0.539812	0.116968
4.59175e-007	-0.54509	0.116154
4.59275e-007	-0.550346	0.115335
4.59375e-007	-0.55558	0.114512
4.59475e-007	-0.560793	0.113683
4.59575e-007	-0.565983	0.11285
4.59675e-007	-0.571152	0.112012
4.59775e-007	-0.576297	0.111169
4.59875e-007	-0.58142	0.110321
4.59975e-007	-0.58652	0.109469
4.60075e-007	-0.591597	0.108612
4.60175e-007	-0.59665	0.10775
4.60275e-007	-0.60168	0.106884
4.60375e-007	-0.606686	0.106014
4.60475e-007	-0.611668	0.105139
4.60575e-007	-0.616626	0.104259
4.60675e-007	-0.62156	0.103375
4.60775e-007	-0.626469	0.102486
4.60875e-007	-0.631353	0.101594
4.60975e-007	-0.636213	0.100696
4.61075e-007	-0.641047	0.0997947
4.61175e-007	-0.645856	0.0988889
4.61275e-007	-0.65064	0.0979788
4.61375e-007	-0.655398	0.0970645
4.61475e-007	-0.66013	0.096146
4.61575e-007	-0.664836	0.0952234
4.61675e-007	-0.669515	0.0942967
4.61775e-007	-0.674169	0.0933659
4.61875e-007	-0.678795	0.092431
4.61975e-007	-0.683395	0.0914921
4.62075e-007	-0.687968	0.0905493
4.62175e-007	-0.692514	0.0896025
4.62275e-007	-0.697033	0.0886518
4.62375e-007	-0.701523	0.0876972
4.62475e-007	-0.705987	0.0867388
4.62575e-007	-0.710422	0.0857766
4.62675e-007	-0.71483	0.0848107
4.62775e-007	-0.719209	0.083841
4.62875e-007	-0.723559	0.0828676
4.62975e-007	-0.727882	0.0818906
4.63075e-007	-0.732175	0.08091
4.63175e-007	-0.73644	0.0799258
4.63275e-007	-0.740675	0.078938
4.63375e-007	-0.744881	0.0779468
4.63475e-007	-0.749058	0.076952
4.63575e-007	-0.753206	0.0759539
4.63675e-007	-0.757323	0.0749523
4.63775e-007	-0.761411	0.0739474
4.63875e-007	-0.765469	0.0729392
4.63975e-007	-0.769496	0.0719277
4.64075e-007	-0.773493	0.0709129
4.64175e-007	-0.77746	0.069895
4.64275e-007	-0.781395	0.0688739
4.64375e-007	-0.7853	0.0678496
4.64475e-007	-0.789174	0.0668223
4.64575e-007	-0.793017	0.0657919
4.64675e-007	-0.796829	0.0647585
4.64775e-007	-0.800609	0.0637221
4.64875e-007	-0.804357	0.0626828
4.64975e-007	-0.808074	0.0616406
4.65074e-007	-0.811759	0.0605956
4.65174e-007	-0.815412	0.0595477
4.65274e-007	-0.819033	0.0584971
4.65374e-007	-0.822621	0.0574437
4.65474e-007	-0.826177	0.0563876
4.65574e-007	-0.8297	0.0553289
4.65674e-007	-0.833191	0.0542675
4.65774e-007	-0.836648	0.0532036
4.65874e-007	-0.840073	0.0521371
4.65974e-007	-0.843464	0.0510682
4.66074e-007	-0.846822	0.0499967
4.66174e-007	-0.850147	0.0489229
4.66274e-007	-0.853438	0.0478467
4.66374e-007	-0.856696	0.0467682
4.66474e-007	-0.859919	0.0456873
4.66574e-007	-0.863109	0.0446042
4.66674e-007	-0.866265	0.0435189
4.66774e-007	-0.869386	0.0424314
4.66874e-007	-0.872473	0.0413418
4.66974e-007	-0.875526	0.0402501
4.67074e-007	-0.878544	0.0391564
4.67174e-007	-0.881528	0.0380606
4.67274e-007	-0.884477	0.0369629
4.67374e-007	-0.88739	0.0358633
4.67474e-007	-0.890269	0.0347618
4.67574e-007	-0.893113	0.0336584
4.67674e-007	-0.895921	0.0325533
4.67774e-007	-0.898694	0.0314464
4.67874e-007	-0.901432	0.0303377
4.67974e-007	-0.904134	0.0292274
4.68074e-007	-0.9068	0.0281155
4.68174e-007	-0.909431	0.027002
4.68274e-007	-0.912025	0.025887
4.68374e-007	-0.914584	0.0247704
4.68474e-007	-0.917106	0.0236524
4.68574e-007	-0.919593	0.0225329
4.68674e-007	-0.922043	0.0214121
4.68774e-007	-0.924456	0.02029
4.68874e-007	-0.926833	0.0191665
4.68974e-007	-0.929174	0.0180419
4.69074e-007	-0.931478	0.016916
4.69174e-007	-0.933745	0.0157889
4.69274e-007	-0.935975	0.0146608
4.69374e-007	-0.938169	0.0135315
4.69474e-007	-0.940325	0.0124012
4.69574e-007	-0.942444	0.01127
4.69674e-007	-0.944526	0.0101378
4.69774e-007	-0.946571	0.00900463
4.69874e-007	-0.948578	0.00787065
4.69974e-007	-0.950548	0.00673585
4.70074e-007	-0.95248	0.00560028
4.70174e-007	-0.954375	0.00446398
4.70274e-007	-0.956232	0.00332699
4.70374e-007	-0.958052	0.00218935
4.70474e-007	-0.959833	0.00105111
4.70574e-007	-0.961577	-8.76848e-005
4.70674e-007	-0.963283	-0.001227
4.70774e-007	-0.964951	-0.00236678
4.70874e-007	-0.96658	-0.00350699
4.70974e-007	-0.968172	-0.00464758
4.71074e-007	-0.969725	-0.00578851
4.71174e-007	-0.97124	-0.00692974
4.71274e-007	-0.972717	-0.00807123
4.71374e-007	-0.974155	-0.00921292
4.71474e-007	-0.975555	-0.0103548
4.71574e-007	-0.976916	-0.0114968
4.71674e-007	-0.978239	-0.0126388
4.71774e-007	-0.979523	-0.0137809
4.71874e-007	-0.980769	-0.014923
4.71974e-007	-0.981975	-0.0160651
4.72074e-007	-0.983143	-0.017207
4.72174e-007	-0.984273	-0.0183488
4.72274e-007	-0.985363	-0.0194904
4.72374e-007	-0.986415	-0.0206318
4.72474e-007	-0.987427	-0.021773
4.72574e-007	-0.988401	-0.0229138
4.72674e-007	-0.989335	-0.0240542
4.72774e-007	-0.990231	-0.0251943
4.72874e-007	-0.991087	-0.0263339
4.72974e-007	-0.991905	-0.027473
4.73073e-007	-0.992683	-0.0286116
4.73173e-007	-0.993422	-0.0297496
4.73273e-007	-0.994122	-0.030887
4.73373e-007	-0.994782	-0.0320238
4.73473e-007	-0.995404	-0.0331598
4.73573e-007	-0.995986	-0.0342951
4.73673e-007	-0.996528	-0.0354296
4.73773e-007	-0.997032	-0.0365632
4.73873e-007	-0.997496	-0.037696
4.73973e-007	-0.99792	-0.0388278
4.74073e-007	-0.998306	-0.0399587
4.74173e-007	-0.998651	-0.0410886
4.74273e-007	-0.998958	-0.0422174
4.74373e-007	-0.999225	-0.0433452
4.74473e-007	-0.999452	-0.0444717
4.74573e-007	-0.999641	-0.0455972
4.74673e-007	-0.999789	-0.0467213
4.74773e-007	-0.999899	-0.0478442
4.74873e-007	-0.999968	-0.0489658
4.74973e-007	-0.999999	-0.0500861
4.75073e-007	-0.999989	-0.0512049
4.75173e-007	-0.999941	-0.0523223
4.75273e-007	-0.999853	-0.0534383
4.75373e-007	-0.999725	-0.0545527
4.75473e-007	-0.999558	-0.0556655
4.75573e-007	-0.999352	-0.0567767
4.75673e-007	-0.999106	-0.0578863
4.75773e-007	-0.99882	-0.0589941
4.75873e-007	-0.998496	-0.0601002
4.75973e-007	-0.998131	-0.0612046
4.76073e-007	-0.997728	-0.0623071
4.76173e-007	-0.997285	-0.0634078
4.76273e-007	-0.996802	-0.0645065
4.76373e-007	-0.996281	-0.0656033
4.76473e-007	-0.99572	-0.0666981
4.76573e-007	-0.99512	-0.0677909
4.76673e-007	-0.99448	-0.0688815
4.76773e-007	-0.993801	-0.0699701
4.76873e-007	-0.993083	-0.0710565
4.76973e-007	-0.992326	-0.0721407
4.77073e-007	-0.991529	-0.0732227
4.77173e-007	-0.990694	-0.0743023
4.77273e-007	-0.989819	-0.0753797
4.77373e-007	-0.988906	-0.0764547
4.77473e-007	-0.987953	-0.0775272
4.77573e-007	-0.986961	-0.0785973
4.77673e-007	-0.98593	-0.0796649
4.77773e-007	-0.984861	-0.08073
4.77873e-007	-0.983752	-0.0817925
4.77973e-007	-0.982605	-0.0828524
4.78073e-007	-0.981419	-0.0839097
4.78173e-007	-0.980194	-0.0849642
4.78273e-007	-0.978931	-0.086016
4.78373e-007	-0.977629	-0.087065
4.78473e-007	-0.976288	-0.0881112
4.78573e-007	-0.974909	-0.0891546
4.78673e-007	-0.973491	-0.090195
4.78773e-007	-0.972035	-0.0912325
4.78873e-007	-0.97054	-0.092267
4.78973e-007	-0.969007	-0.0932985
4.79073e-007	-0.967436	-0.094327
4.79173e-007	-0.965827	-0.0953523
4.79273e-007	-0.96418	-0.0963745
4.79373e-007	-0.962494	-0.0973936
4.79473e-007	-0.960771	-0.0984094
4.79573e-007	-0.95901	-0.0994219
4.79673e-007	-0.95721	-0.100431
4.79773e-007	-0.955373	-0.101437
4.79873e-007	-0.953499	-0.10244
4.79973e-007	-0.951586	-0.103439
4.80073e-007	-0.949637	-0.104435
4.80173e-007	-0.947649	-0.105427
4.80273e-007	-0.945624	-0.106415
4.80373e-007	-0.943562	-0.107401
4.80473e-007	-0.941463	-0.108382
4.80573e-007	-0.939327	-0.10936
4.80673e-007	-0.937153	-0.110334
4.80773e-007	-0.934943	-0.111305
4.80873e-007	-0.932695	-0.112271
4.80973e-007	-0.930411	-0.113234
4.81073e-007	-0.92809	-0.114193
4.81172e-007	-0.925732	-0.115149
4.81272e-007	-0.923338	-0.1161
4.81372e-007	-0.920908	-0.117047
4.81472e-007	-0.918441	-0.117991
4.81572e-007	-0.915938	-0.11893
4.81672e-007	-0.913398	-0.119865
4.81772e-007	-0.910823	-0.120797
4.81872e-007	-0.908212	-0.121724
4.81972e-007	-0.905564	-0.122647
4.82072e-007	-0.902882	-0.123566
4.82172e-007	-0.900163	-0.12448
4.82272e-007	-0.897409	-0.125391
4.82372e-007	-0.894619	-0.126297
4.82472e-007	-0.891795	-0.127198
4.82572e-007	-0.888935	-0.128096
4.82672e-007	-0.88604	-0.128989
4.82772e-007	-0.88311	-0.129877
4.82872e-007	-0.880145	-0.130761
4.82972e-007	-0.877145	-0.131641
4.83072e-007	-0.874111	-0.132516
4.83172e-007	-0.871042	-0.133386
4.83272e-007	-0.867939	-0.134252
4.83372e-007	-0.864801	-0.135113
4.83472e-007	-0.86163	-0.135969
4.83572e-007	-0.858424	-0.136821
4.83672e-007	-0.855185	-0.137668
4.83772e-007	-0.851912	-0.13851
4.83872e-007	-0.848605	-0.139348
4.83972e-007	-0.845265	-0.14018
4.84072e-007	-0.841891	-0.141008
4.84172e-007	-0.838484	-0.141831
4.84272e-007	-0.835044	-0.142649
4.84372e-007	-0.831571	-0.143462
4.84472e-007	-0.828065	-0.14427
4.84572e-007	-0.824527	-0.145073
4.84672e-007	-0.820956	-0.145871
4.84772e-007	-0.817353	-0.146663
4.84872e-007	-0.813717	-0.147451
4.84972e-007	-0.810049	-0.148233
4.85072e-007	-0.80635	-0.149011
4.85172e-007	-0.802618	-0.149783
4.85272e-007	-0.798855	-0.15055
4.85372e-007	-0.79506	-0.151311
4.85472e-007	-0.791234	-0.152068
4.85572e-007	-0.787377	-0.152818
4.85672e-007	-0.783488	-0.153564
4.85772e-007	-0.779569	-0.154304
4.85872e-007	-0.775619	-0.155039
4.85972e-007	-0.771638	-0.155768
4.86072e-007	-0.767627	-0.156492
4.86172e-007	-0.763585	-0.157211
4.86272e-007	-0.759514	-0.157923
4.86372e-007	-0.755412	-0.158631
4.86472e-007	-0.75128	-0.159332
4.86572e-007	-0.747119	-0.160028
4.86672e-007	-0.742929	-0.160719
4.86772e-007	-0.738709	-0.161404
4.86872e-007	-0.73446	-0.162083
4.86972e-007	-0.730182	-0.162756
4.87072e-007	-0.725875	-0.163424
4.87172e-007	-0.721539	-0.164085
4.87272e-007	-0.717176	-0.164742
4.87372e-007	-0.712783	-0.165392
4.87472e-007	-0.708363	-0.166036
4.87572e-007	-0.703914	-0.166675
4.87672e-007	-0.699438	-0.167307
4.87772e-007	-0.694935	-0.167934
4.87872e-007	-0.690403	-0.168555
4.87972e-007	-0.685845	-0.169169
4.88072e-007	-0.681259	-0.169778
4.88172e-007	-0.676647	-0.170381
4.88272e-007	-0.672008	-0.170977
4.88372e-007	-0.667342	-0.171568
4.88472e-007	-0.66265	-0.172153
4.88572e-007	-0.657932	-0.172731
4.88672e-007	-0.653188	-0.173303
4.88772e-007	-0.648418	-0.173869
4.88872e-007	-0.643623	-0.174429
4.88972e-007	-0.638802	-0.174983
4.89072e-007	-0.633956	-0.175531
4.89171e-007	-0.629085	-0.176072
4.89271e-007	-0.624189	-0.176607
4.89371e-007	-0.619268	-0.177136
4.89471e-007	-0.614323	-0.177658
4.89571e-007	-0.609354	-0.178174
4.89671e-007	-0.604361	-0.178684
4.89771e-007	-0.599344	-0.179187
4.89871e-007	-0.594303	-0.179684
4.89971e-007	-0.589238	-0.180175
4.90071e-007	-0.584151	-0.180659
4.90171e-007	-0.57904	-0.181137
4.90271e-007	-0.573907	-0.181608
4.90371e-007	-0.568751	-0.182073
4.90471e-007	-0.563572	-0.182531
4.90571e-007	-0.558372	-0.182983
4.90671e-007	-0.553149	-0.183428
4.90771e-007	-0.547904	-0.183867
4.90871e-007	-0.542638	-0.184299
4.90971e-007	-0.53735	-0.184725
4.91071e-007	-0.532041	-0.185143
4.91171e-007	-0.526711	-0.185556
4.91271e-007	-0.521361	-0.185961
4.91371e-007	-0.515989	-0.18636
4.91471e-007	-0.510598	-0.186753
4.91571e-007	-0.505186	-0.187138
4.91671e-007	-0.499754	-0.187517
4.91771e-007	-0.494303	-0.18789
4.91871e-007	-0.488832	-0.188255
4.91971e-007	-0.483342	-0.188614
4.92071e-007	-0.477832	-0.188966
4.92171e-007	-0.472304	-0.189311
4.92271e-007	-0.466757	-0.18965
4.92371e-007	-0.461192	-0.189981
4.92471e-007	-0.455609	-0.190306
4.92571e-007	-0.450007	-0.190624
4.92671e-007	-0.444388	-0.190936
4.92771e-007	-0.438751	-0.19124
4.92871e-007	-0.433097	-0.191537
4.92971e-007	-0.427426	-0.191828
4.93071e-007	-0.421738	-0.192112
4.93171e-007	-0.416034	-0.192389
4.93271e-007	-0.410312	-0.192659
4.93371e-007	-0.404575	-0.192922
4.93471e-007	-0.398822	-0.193178
4.93571e-007	-0.393053	-0.193427
4.93671e-007	-0.387268	-0.193669
4.93771e-007	-0.381469	-0.193905
4.93871e-007	-0.375654	-0.194133
4.93971e-007	-0.369824	-0.194354
4.94071e-007	-0.36398	-0.194569
4.94171e-007	-0.358121	-0.194776
4.94271e-007	-0.352249	-0.194976
4.94371e-007	-0.346362	-0.19517
4.94471e-007	-0.340462	-0.195356
4.94571e-007	-0.334548	-0.195535
4.94671e-007	-0.328621	-0.195708
4.94771e-007	-0.322681	-0.195873
4.94871e-007	-0.316728	-0.196031
4.94971e-007	-0.310763	-0.196182
4.95071e-007	-0.304786	-0.196326
4.95171e-007	-0.298796	-0.196463
4.95271e-007	-0.292795	-0.196593
4.95371e-007	-0.286782	-0.196716
4.95471e-007	-0.280758	-0.196832
4.95571e-007	-0.274723	-0.196941
4.95671e-007	-0.268677	-0.197042
4.95771e-007	-0.26262	-0.197137
4.95871e-007	-0.256553	-0.197225
4.95971e-007	-0.250476	-0.197305
4.96071e-007	-0.244389	-0.197378
4.96171e-007	-0.238292	-0.197444
4.96271e-007	-0.232186	-0.197503
4.96371e-007	-0.226071	-0.197555
4.96471e-007	-0.219947	-0.1976
4.96571e-007	-0.213814	-0.197638
4.96671e-007	-0.207672	-0.197668
4.96771e-007	-0.201523	-0.197692
4.96871e-007	-0.195365	-0.197708
4.96971e-007	-0.1892	-0.197718
4.97071e-007	-0.183028	-0.19772
4.97171e-007	-0.176848	-0.197715
4.9727e-007	-0.170661	-0.197703
4.9737e-007	-0.164467	-0.197683
4.9747e-007	-0.158267	-0.197657
4.9757e-007	-0.152061	-0.197623
4.9767e-007	-0.145849	-0.197583
4.9777e-007	-0.139631	-0.197535
4.9787e-007	-0.133407	-0.19748
4.9797e-007	-0.127178	-0.197418
4.9807e-007	-0.120944	-0.197349
4.9817e-007	-0.114706	-0.197273
4.9827e-007	-0.108463	-0.19719
4.9837e-007	-0.102215	-0.197099
4.9847e-007	-0.0959637	-0.197002
4.9857e-007	-0.0897084	-0.196897
4.9867e-007	-0.0834496	-0.196786
4.9877e-007	-0.0771875	-0.196667
4.9887e-007	-0.0709224	-0.196541
4.9897e-007	-0.0646544	-0.196408
4.9907e-007	-0.0583839	-0.196268
4.9917e-007	-0.0521111	-0.196121
4.9927e-007	-0.0458363	-0.195967
4.9937e-007	-0.0395596	-0.195805
4.9947e-007	-0.0332814	-0.195637
4.9957e-007	-0.0270019	-0.195462
4.9967e-007	-0.0207213	-0.19528
4.9977e-007	-0.0144398	-0.19509
4.9987e-007	-0.00815784	-0.194894
4.9997e-007	-0.00187552	-0.19469
